"","solID","mape","decomp.rssd","nrmse","nrmse_train","facebook_I_thetas","newsletter_thetas","ooh_S_thetas","print_S_thetas","search_clicks_P_thetas","tv_S_thetas","facebook_I_alphas","newsletter_alphas","ooh_S_alphas","print_S_alphas","search_clicks_P_alphas","tv_S_alphas","facebook_I_gammas","newsletter_gammas","ooh_S_gammas","print_S_gammas","search_clicks_P_gammas","tv_S_gammas","cluster","n","top_sol"
"86","1_109_2",0,0.0231520168127711,0.0519382276027174,0.0519382276027174,0.718538757680434,0.750846641580556,0.373111262021958,0.57686889120469,0.426745581108239,0.0147212079809725,0.0777224971010909,0.993887280317811,0.36986343044446,0.272373667605357,0.534315922622083,0.447135811374108,0.348388223817095,0.291678739702124,0.503873530173263,0.187142712948435,0.171220137027387,0.854988173452717,1,50,FALSE
"87","1_109_4",0,0.0879485606590018,0.0504914288627523,0.0504914288627523,0.41930749942533,0.464767983709692,0.628974102745551,0.745927600595107,0.385312568684178,0.217936914623596,0.252873482166315,0.559953234736038,0.540357820458676,0.369079419896268,0.527046597284368,0.151909997316518,0.243692894871464,0.376402358598679,0.740234144477248,0.556733887865038,0.0553702700750154,0.700429699540048,2,47,FALSE
"88","1_110_1",0,0.0169348512757747,0.052290409124957,0.052290409124957,0.593549764867048,0.51380786407246,0.0319604207836299,0.455960440005037,0.987853446261289,0.145789204507277,0.168796059633856,0.786425144406457,0.650391010025367,0.280161309301441,0.787754451519652,0.496751894006726,0.338760111968939,0.963042348091425,0.492302500314281,0.609317488782824,0.569352585230296,0.841102461117896,2,47,FALSE
"89","1_110_2",0,0.0288532389583361,0.0516899903132003,0.0516899903132003,0.165876478077559,0.679630560080485,0.0042066657861495,0.362450970210537,0.426677672065978,0.0968795178908958,0.395431115868534,0.677816867408836,0.350966265596195,0.912703073425402,0.863821542757251,0.590450395505572,0.531831646064747,0.244692158905935,0.0682879144042124,0.337787721932973,0.467065430337241,0.855758791687027,1,50,FALSE
"90","1_111_4",0,0.0278396256300896,0.0517341010005884,0.0517341010005884,0.389380333343586,0.633938136858669,0.56867080594799,0.384272916777199,0.662183206003142,0.299055793724381,0.507945723983921,0.97418733389967,0.580176039756177,0.868978435307912,0.938985387541201,0.609454900873106,0.121159901675916,0.708786605409774,0.411183775152722,0.239119752694022,0.725792767371222,0.216458908019418,3,56,FALSE
"91","1_112_2",0,0.0131492570193049,0.0526223443352034,0.0526223443352034,0.281340520941826,0.22839063348776,0.364697281606459,0.644817805395919,0.766779947712933,0.450346974097516,0.0130396553915555,0.906246254332677,0.617238385273632,0.0995280101330403,0.974030987914366,0.79476193206453,0.0615448753318713,0.894495833963832,0.376342830390823,0.570988535529615,0.909960109821598,0.282643767240957,3,56,FALSE
"92","1_112_3",0,0.0800700717942487,0.0505704826570039,0.0505704826570039,0.0767869886764699,0.428031302669932,0.496977162649104,0.474778308479216,0.677461634236354,0.184962267798556,0.34898033827185,0.808526255368646,0.277446806532083,0.425068513617399,0.722439937060699,0.856369980099018,0.133838965813318,0.959281323551669,0.797367735846857,0.488675809444512,0.723552129039951,0.713858208749514,3,56,FALSE
"93","1_113_1",0,0.0154545669564147,0.0524365640740233,0.0524365640740233,0.409795718613507,0.480096456815437,0.206071516793241,0.676516041381252,0.484593085044575,0.364684789718709,0.0109593160591648,0.898405377194892,0.646100719180184,0.260369425083893,0.741942496544596,0.257339618689494,0.147897608878414,0.768733941650993,0.271275757678188,0.495867649481941,0.991465700062214,0.769841617639673,3,56,FALSE
"94","1_113_2",0,0.0722340079329747,0.0506641724718192,0.0506641724718192,0.448716211363187,0.351632847995159,0.222298409595857,0.578309345331813,0.873342539774878,0.233199048409684,0.534053010080997,0.999098582040824,0.713301583778515,0.0463700706256626,0.93625755235615,0.203500154504892,0.360479068504496,0.780401703054771,0.192417599032868,0.900795392808035,0.841226525785443,0.326229326960719,2,47,FALSE
"95","1_113_5",0,0.0782455445005727,0.0506235481148608,0.0506235481148608,0.215704993565686,0.339519447218038,0.808980477595116,0.748910195458014,0.397177717119469,0.720040015815354,0.221083812527656,0.682210195958255,0.41491517874777,0.612566796458026,0.616748099656048,0.167137525655155,0.0152269686421048,1,0.758012870488837,0.523985329144306,0.207603987213763,0.396043355691547,2,47,FALSE
